userId,movieId,rating,timestamp,title,genres
4,1916,1,986934786,Judgment Night (1993),Action|Crime|Thriller
4,1923,3,986934870,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
4,1947,5,945079653,Kalifornia (1993),Drama|Thriller
4,1966,2,964622684,Killing Zoe (1994),Crime|Drama|Thriller
4,1967,5,945078967,Lassie (1994),Adventure|Children
4,1968,4,986934786,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
4,2019,2,945078690,Life with Mikey (1993),Comedy
4,2076,4,945079052,Lightning Jack (1994),Comedy|Western
4,2078,5,945079521,M. Butterfly (1993),Drama|Romance
4,2109,4,986935016,Made in America (1993),Comedy
4,2145,3,986935328,Malice (1993),Thriller
4,2150,5,986934738,"Man Without a Face, The (1993)",Drama
4,2174,5,964539855,Manhattan Murder Mystery (1993),Comedy|Mystery
4,2186,5,945174008,Menace II Society (1993),Action|Crime|Drama
4,2203,4,945079729,Executive Decision (1996),Action|Adventure|Thriller
4,2204,5,964540008,In the Realm of the Senses (Ai no corrida) (1976),Drama
4,2282,1,945629238,What Happened Was... (1994),Comedy|Drama|Romance|Thriller
4,2324,1,964622590,Much Ado About Nothing (1993),Comedy|Romance
4,2336,2,964538964,Mr. Wonderful (1993),Comedy|Romance
4,2351,4,945078467,Mrs. Doubtfire (1993),Comedy|Drama
4,2359,4,964622590,Naked (1993),Drama
4,2390,5,945079164,"Next Karate Kid, The (1994)",Action|Children|Romance
4,2395,3,964623306,No Escape (1994),Action|Drama|Sci-Fi
4,2406,4,986935302,North (1994),Comedy
4,2467,4,945079858,Orlando (1992),Drama|Fantasy|Romance
4,2571,1,945173385,"Perfect World, A (1993)",Crime|Drama|Thriller
4,2583,5,945078863,Philadelphia (1993),Drama
4,2599,5,964622684,"Piano, The (1993)",Drama|Romance
4,2628,1,986848894,Poetic Justice (1993),Drama
4,2683,4,945079790,"Program, The (1993)",Action|Drama
4,2692,5,945079013,"Puppet Masters, The (1994)",Horror|Sci-Fi
4,2712,2,945078542,Radioland Murders (1994),Comedy|Mystery|Romance
4,2762,4,964539986,"Ref, The (1994)",Comedy
4,2763,1,964778621,"Remains of the Day, The (1993)",Drama|Romance
4,2770,2,945173553,Renaissance Man (1994),Comedy|Drama
4,2791,5,964539628,Rising Sun (1993),Action|Drama|Mystery
4,2843,5,945078814,"Road to Wellville, The (1994)",Comedy
4,2858,5,964539140,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
4,2874,4,986935016,Robin Hood: Men in Tights (1993),Comedy
4,2921,4,945078708,Romeo Is Bleeding (1993),Crime|Thriller
4,2926,5,986934870,Romper Stomper (1992),Action|Drama
4,2959,2,945078528,Ruby in Paradise (1993),Drama
4,2973,2,945078946,Rudy (1993),Drama
4,2997,4,986848610,"Savage Nights (Nuits fauves, Les) (1992)",Drama
4,3033,4,986936200,Schindler's List (1993),Drama|War
4,3044,5,945079920,"Scout, The (1994)",Comedy|Drama
4,3060,4,986934884,Searching for Bobby Fischer (1993),Drama
4,3079,3,964778197,"Secret Garden, The (1993)",Children|Drama
4,3083,5,964622487,Serial Mom (1994),Comedy|Crime|Horror
4,3160,4,964539121,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
4,3175,1,964538930,Shadowlands (1993),Drama|Romance
4,3176,4,964539771,Short Cuts (1993),Drama
4,3204,4,964539828,"Simple Twist of Fate, A (1994)",Drama
4,3255,4,964623306,Sirens (1994),Drama
4,3317,4,986934498,Six Degrees of Separation (1993),Drama
4,3358,3,964622758,Sleepless in Seattle (1993),Comedy|Drama|Romance
4,3365,5,964538329,Sliver (1993),Thriller
4,3386,4,964539395,Blade Runner (1982),Action|Sci-Fi|Thriller
4,3408,4,986849238,Son in Law (1993),Comedy|Drama|Romance
4,3481,2,964538243,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
4,3489,1,986848908,Striking Distance (1993),Action|Crime
4,3508,5,964538351,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
4,3538,2,986849212,Surviving the Game (1994),Action|Adventure|Thriller
4,3591,1,986935199,Terminal Velocity (1994),Action|Mystery|Thriller
4,3788,3,964539085,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
4,3809,3,986936207,Threesome (1994),Comedy|Romance
4,3851,5,986849180,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
4,3897,4,986934465,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
4,3911,3,986849149,Tombstone (1993),Action|Drama|Western
4,3967,4,986849164,True Romance (1993),Crime|Thriller
4,3996,4,986849130,"War Room, The (1993)",Documentary
4,4002,3,986934819,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
4,4014,1,986849254,Welcome to the Dollhouse (1995),Comedy|Drama
4,4020,3,986848856,Germinal (1993),Drama|Romance
4,4021,4,986849180,Chasers (1994),Comedy
4,4027,3,986849201,Kika (1993),Comedy|Drama
4,4029,3,986849226,Bhaji on the Beach (1993),Comedy|Drama
4,4033,4,986849149,Little Big League (1994),Comedy|Drama
4,4034,5,986848753,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
4,4074,3,986848665,Spanking the Monkey (1994),Comedy|Drama
4,4121,4,986934901,"Little Rascals, The (1994)",Children|Comedy
4,4144,3,986848685,Andre (1994),Adventure|Children|Drama
4,4166,3,986848700,"Escort, The (Scorta, La) (1993)",Crime|Thriller
4,4226,2,1007569424,Princess Caraboo (1994),Drama
4,4239,5,986848685,"Celluloid Closet, The (1995)",Documentary
4,4246,4,1007574542,Dear Diary (Caro Diario) (1994),Comedy|Drama
4,4252,3,1007569465,"Brady Bunch Movie, The (1995)",Comedy
4,4260,2,1007569424,Home Alone (1990),Children|Comedy
4,4273,4,1007574470,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
4,4308,1,1007569465,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
4,4347,4,1007569586,Terminator 2: Judgment Day (1991),Action|Sci-Fi
4,4381,3,1007574509,Dances with Wolves (1990),Adventure|Drama|Western
4,4641,1,1007569586,Batman (1989),Action|Crime|Thriller
4,4741,3,1007574532,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4,4765,5,1007569445,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
4,4881,3,1007569445,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
4,4896,4,1007574532,Pinocchio (1940),Animation|Children|Fantasy|Musical
4,4902,4,1007569465,Pretty Woman (1990),Comedy|Romance
4,4967,5,1007569424,"Wild Bunch, The (1969)",Adventure|Western
5,1,4,847434962,Love and a .45 (1994),Action|Comedy|Crime
5,21,4,847435238,"Great Day in Harlem, A (1994)",Documentary
5,34,4,847434881,One Fine Day (1996),Drama|Romance
5,36,4,847435292,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
5,39,3,847434961,Fargo (1996),Comedy|Crime|Drama|Thriller
5,50,4,847434881,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
5,58,5,847435238,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
5,110,4,847434880,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
5,150,3,847434748,"Pallbearer, The (1996)",Comedy
5,153,3,847434802,Jane Eyre (1996),Drama|Romance
5,232,4,847435292,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
5,247,5,847435337,"Aristocats, The (1970)",Animation|Children
5,253,3,847435292,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
5,261,4,847435238,Two Much (1995),Comedy|Romance
5,265,3,847435129,Ed (1996),Comedy
5,266,1,847435311,"Thin Line Between Love and Hate, A (1996)",Comedy
5,290,5,847435311,"Last Supper, The (1995)",Drama|Thriller
5,296,5,847434748,Primal Fear (1996),Crime|Drama|Mystery|Thriller
5,300,3,847435337,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
5,316,2,847434832,Land and Freedom (Tierra y libertad) (1995),Drama|War
5,318,3,847434880,Denise Calls Up (1995),Comedy
5,344,3,847434802,Theodore Rex (1995),Comedy
5,349,3,847434832,"Family Thing, A (1996)",Comedy|Drama
5,357,2,847435238,Frisk (1995),Drama
5,364,3,847434882,Sgt. Bilko (1996),Comedy
5,367,4,847435129,Jack and Sarah (1995),Romance
5,380,2,847434748,Girl 6 (1996),Comedy|Drama
5,410,3,847435292,Diabolique (1996),Drama|Thriller
5,457,4,847434801,Nelly & Monsieur Arnaud (1995),Drama
5,474,4,847435337,Courage Under Fire (1996),Action|Crime|Drama|War
5,475,5,847435311,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
5,515,3,847435129,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
5,527,5,847434960,Moll Flanders (1996),Drama
5,531,4,847435258,Dragonheart (1996),Action|Adventure|Fantasy
5,534,3,847435311,Eddie (1996),Comedy
5,588,4,847434801,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
5,589,3,847435258,Fear (1996),Thriller
5,590,5,847434747,Kids in the Hall: Brain Candy (1996),Comedy
5,592,3,847434747,Underground (1995),Comedy|Drama|War
5,594,5,847435238,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
5,595,5,847434832,Song of the Little Road (Pather Panchali) (1955),Drama
5,596,5,847435292,"World of Apu, The (Apur Sansar) (1959)",Drama
5,597,3,847434962,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
5,608,3,847435258,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
6,2,4,845553522,Barbarella (1968),Adventure|Comedy|Sci-Fi
6,3,5,845554296,Some Folks Call It a Sling Blade (1993),Drama|Thriller
6,4,3,845554349,"Run of the Country, The (1995)",Drama
6,5,5,845553938,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
6,6,4,845553757,It's My Party (1996),Drama
6,7,4,845554264,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
6,8,3,845555281,Mrs. Winterbourne (1996),Comedy|Romance
6,10,3,845553253,Solo (1996),Action|Sci-Fi|Thriller
6,11,4,845553489,"Substitute, The (1996)",Action|Crime|Drama
6,13,3,845555588,True Crime (1996),Mystery|Thriller
6,15,4,845554505,Feeling Minnesota (1996),Drama|Romance
6,16,4,845553819,Delta of Venus (1995),Drama
6,17,4,845553559,Angus (1995),Comedy
6,19,2,845553382,Boys (1996),Drama
6,21,2,845553382,"Quest, The (1996)",Action|Adventure
6,22,5,845553875,Sunset Park (1996),Drama
6,24,4,845554397,Mulholland Falls (1996),Crime|Drama|Thriller
6,25,3,845553695,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
6,26,4,845555362,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
6,27,3,845555402,Celtic Pride (1996),Comedy
6,31,3,845553819,Flipper (1996),Adventure|Children
6,32,4,845553426,Dead Man (1995),Drama|Mystery|Western
6,34,4,845553354,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
6,36,5,845553726,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
6,41,4,845554962,Multiplicity (1996),Comedy
6,43,4,845555607,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
6,45,3,845553907,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
6,46,4,845554551,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
6,47,4,845553317,"Great White Hype, The (1996)",Comedy
6,50,1,845553381,Last Dance (1996),Drama
6,54,4,845555402,Cold Comfort Farm (1995),Comedy
6,60,4,845554263,Heaven's Prisoners (1996),Crime|Thriller
6,61,4,845555454,"Rock, The (1996)",Action|Adventure|Thriller
6,62,4,845553660,Cemetery Man (Dellamorte Dellamore) (1994),Horror
6,65,3,845555070,Twister (1996),Action|Adventure|Romance|Thriller
6,66,3,845555151,Barb Wire (1996),Action|Sci-Fi
6,76,4,845555317,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
6,79,3,845554907,Thinner (1996),Horror|Thriller
6,86,5,845556131,Spy Hard (1996),Comedy
6,87,3,845555300,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
6,88,2,845555694,"Stupids, The (1996)",Comedy
6,89,4,845555124,"Arrival, The (1996)",Action|Sci-Fi|Thriller
6,92,4,845555454,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
6,93,4,845554584,Ashes of Time (Dung che sai duk) (1994),Drama
6,95,4,845553559,Maya Lin: A Strong Clear Vision (1994),Documentary
6,100,3,845555151,Stalingrad (1993),Drama|War
6,102,1,845555436,"Phantom, The (1996)",Action|Adventure
6,104,4,845554349,Striptease (1996),Comedy|Crime
6,105,3,845553757,Heavy (1995),Drama|Romance
6,110,5,845553283,Jack (1996),Comedy|Drama
6,112,4,845553994,I Shot Andy Warhol (1996),Drama
6,113,3,845556257,Touki Bouki (1973),Drama
6,126,3,845555342,Spirits of the Dead (1968),Horror|Mystery
6,135,3,845554987,Trainspotting (1996),Comedy|Crime|Drama
6,140,3,845555024,'Til There Was You (1997),Drama|Romance
6,141,4,845553586,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
6,145,4,845553966,Stealing Beauty (1996),Drama
6,146,4,845555607,"Fan, The (1996)",Drama|Thriller
6,150,4,845553110,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
6,151,4,845553586,"Cable Guy, The (1996)",Comedy|Thriller
6,153,3,845553146,Kingpin (1996),Comedy
6,158,4,845553660,Eraser (1996),Action|Drama|Thriller
6,159,3,845555006,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
6,160,5,845553457,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
6,161,3,845553253,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
6,163,3,845553907,Somebody to Love (1994),Drama
6,165,3,845553146,Daylight (1996),Action|Adventure|Drama|Thriller
6,168,5,845553695,"Frighteners, The (1996)",Comedy|Horror|Thriller
6,170,3,845554263,Lone Star (1996),Drama|Mystery|Western
6,171,3,845555402,Harriet the Spy (1996),Children|Comedy
6,174,3,845554479,Phenomenon (1996),Drama|Romance
6,177,3,845554931,Walking and Talking (1996),Comedy|Drama|Romance
6,179,1,845555362,She's the One (1996),Comedy|Romance
6,180,2,845555006,"Time to Kill, A (1996)",Drama|Thriller
6,181,3,845553938,American Buffalo (1996),Crime|Drama
6,185,3,845553283,Alaska (1996),Adventure|Children
6,186,3,845553619,Fled (1996),Action|Adventure
6,189,3,845556241,Kazaam (1996),Children|Comedy|Fantasy
6,191,2,845554931,Larger Than Life (1996),Comedy
6,195,4,845554455,"Very Brady Sequel, A (1996)",Comedy
6,196,3,845553586,"Collector, The (La collectionneuse) (1967)",Drama
6,201,3,845556290,Kaspar Hauser (1993),Drama|Mystery
6,204,3,845553619,"Adventures of Pinocchio, The (1996)",Adventure|Children
6,205,3,845555477,Joe's Apartment (1996),Comedy|Fantasy|Musical
6,207,4,845554024,"First Wives Club, The (1996)",Comedy
6,208,3,845553253,Ransom (1996),Crime|Thriller
6,209,3,845556106,High School High (1996),Comedy
6,210,4,845556310,Foxfire (1996),Drama
6,212,4,845556181,Chain Reaction (1996),Action|Adventure|Thriller
6,216,4,845554099,Matilda (1996),Children|Comedy|Fantasy
6,217,3,845555382,Emma (1996),Comedy|Drama|Romance
6,218,2,845553994,"Crow: City of Angels, The (1996)",Action|Thriller
6,219,3,845556131,House Arrest (1996),Children|Comedy
6,222,4,845554024,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
6,224,3,845553794,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
6,225,4,845553381,"Spitfire Grill, The (1996)",Drama
6,230,5,845553966,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
6,231,3,845553174,Basquiat (1996),Drama
6,234,2,845554176,Tin Cup (1996),Comedy|Drama|Romance
6,236,4,845553559,"Godfather, The (1972)",Crime|Drama
6,237,4,845553875,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
6,239,3,845554987,Bound (1996),Crime|Drama|Romance|Thriller
6,240,3,845555571,Carpool (1996),Comedy|Crime
6,243,3,845555588,Kansas City (1996),Crime|Drama|Musical|Thriller
6,248,5,845554263,Gone Fishin' (1997),Comedy
6,250,4,845555588,Nothing to Lose (1994),Action|Crime|Drama
6,251,3,845556257,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
6,252,4,845553619,"Relic, The (1997)",Horror|Thriller
